DateTime           	value              
2013/04/16 09:30:00	2622.18            
2013/04/16 10:00:00	2608.14            
2013/04/16 10:30:00	2597.35            
2013/04/16 11:00:00	2592.03            
2013/04/16 11:30:00	2598.73            
2013/04/16 12:00:00	2611.31            
2013/04/16 12:30:00	2617.13            
2013/04/16 13:00:00	2624.74            
2013/04/16 13:30:00	2638.88            
2013/04/16 14:00:00	2658.52            
2013/04/16 14:30:00	2679.64            
2013/04/16 15:00:00	2701.06            
2013/04/16 15:30:00	2727.68            
2013/04/16 16:00:00	2695.26            
2013/04/16 16:30:00	2645               
2013/04/16 17:00:00	2604.24            
2013/04/16 17:30:00	2569.34            
2013/04/16 18:00:00	2519.9             
2013/04/16 18:30:00	2527.16            
2013/04/16 19:00:00	2557               
2013/04/16 19:30:00	2597.34            
2013/04/16 20:00:00	2643.46            
2013/04/16 20:30:00	2694.56            
2013/04/16 21:00:00	2684.6             
2013/04/16 21:30:00	2695.04            
2013/04/16 22:00:00	2692.18            
2013/04/16 22:30:00	2687.5             
2013/04/16 23:00:00	2702.54            
2013/04/16 23:30:00	2764.6             
2013/04/17 00:00:00	2799.6             
2013/04/17 00:30:00	2824.22            
2013/04/17 01:00:00	2843.98            
2013/04/17 01:30:00	2837.76            
2013/04/17 02:00:00	2845.38            
2013/04/17 02:30:00	2845.76            
2013/04/17 03:00:00	2848.24            
2013/04/17 03:30:00	2848.28            
2013/04/17 04:00:00	2855.64            
2013/04/17 04:30:00	2849.46            
2013/04/17 05:00:00	2846.82            
2013/04/17 05:30:00	2824.10428571429   
2013/04/17 06:00:00	2771.13            
2013/04/17 06:30:00	2739.91            
2013/04/17 07:00:00	2727.61            
2013/04/17 07:30:00	2711.29            
2013/04/17 08:00:00	2688.70571428571   
2013/04/17 08:30:00	2692.7             
2013/04/17 09:00:00	2674.96            
2013/04/17 09:30:00	2647.5             
2013/04/17 10:00:00	2620.12            
2013/04/17 10:30:00	2611.41            
2013/04/17 11:00:00	2593.13            
2013/04/17 11:30:00	2573.99            
2013/04/17 12:00:00	2561.03            
2013/04/17 12:30:00	2537.75            
2013/04/17 13:00:00	2528.18            
2013/04/17 13:30:00	2535.6             
2013/04/17 14:00:00	2546.66            
2013/04/17 14:30:00	2550.06            
2013/04/17 15:00:00	2561.84            
2013/04/17 15:30:00	2549.3             
2013/04/17 16:00:00	2509.82            
2013/04/17 16:30:00	2496.74            
2013/04/17 17:00:00	2495.6             
2013/04/17 17:30:00	2515.02            
2013/04/17 18:00:00	2558.08            
2013/04/17 18:30:00	2580.62            
